study_accession	secondary_study_accession	study_title	study_alias	experiment_accession	instrument_platform	instrument_model	library_name	library_layout	library_strategy	library_source	library_selection	experiment_title	experiment_alias	sample_accession	secondary_sample_accession	run_accession	submission_accession	tax_id	scientific_name	nominal_length	read_count	base_count	center_name	first_public	last_updated	run_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	submitted_bytes	submitted_md5	submitted_ftp	submitted_aspera	submitted_galaxy	submitted_format	sra_bytes	sra_md5	sra_ftp	sra_aspera	sra_galaxy	cram_index_ftp	cram_index_aspera	cram_index_galaxy	sample_alias	broker_name	sample_title	nominal_sdev	first_created
PRJNA317343	SRP073030	Physcomitrella patens Raw sequence reads	PRJNA317343	SRX1688285	ILLUMINA	Illumina HiSeq 2500	aux/iaa_3	PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500 sequencing; RNAseq of P. patens:protonema	aux/iaa_3	SAMN04510481	SRS1382819	SRR3350459	SRA407017	3218	Physcomitrella patens		38428455.0	3842845500.0		2016-04-20	2016-06-27	Sample_ko-3.bam	816651328;841358102;	5b19d007e8591fdb2592114d2401b148;dfd24f46677b0d82a3f2a1b2d591c2a5;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR335/009/SRR3350459/SRR3350459_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR335/009/SRR3350459/SRR3350459_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR335/009/SRR3350459/SRR3350459_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR335/009/SRR3350459/SRR3350459_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR335/009/SRR3350459/SRR3350459_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR335/009/SRR3350459/SRR3350459_2.fastq.gz;							1292819408.0	8e63db8fcc0359f27692be3299c4b291	ftp.sra.ebi.ac.uk/vol1/srr/SRR335/009/SRR3350459	fasp.sra.ebi.ac.uk:/vol1/srr/SRR335/009/SRR3350459	ftp.sra.ebi.ac.uk/vol1/srr/SRR335/009/SRR3350459				aux/iaa_1				2016-04-20
PRJNA317343	SRP073030	Physcomitrella patens Raw sequence reads	PRJNA317343	SRX1688286	ILLUMINA	Illumina HiSeq 2500	aux/iaa-IAA_1	PAIRED	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500 sequencing; RNAseq of P. patens:protonema	aux/iaa-IAA_1	SAMN04510482	SRS1382818	SRR3350460	SRA407017	3218	Physcomitrella patens		37621935.0	3762193500.0		2016-04-20	2016-06-27	Sample_ko-IAA-1.bam	834596330;811847730;	f7ea7689901911893b34559989766839;f9b549f498f68a1d985aa6da527b6782;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR335/000/SRR3350460/SRR3350460_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR335/000/SRR3350460/SRR3350460_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR335/000/SRR3350460/SRR3350460_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR335/000/SRR3350460/SRR3350460_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR335/000/SRR3350460/SRR3350460_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR335/000/SRR3350460/SRR3350460_2.fastq.gz;							1283451742.0	80fa18e8e6e0772d53942e4669f66880	ftp.sra.ebi.ac.uk/vol1/srr/SRR335/000/SRR3350460	fasp.sra.ebi.ac.uk:/vol1/srr/SRR335/000/SRR3350460	ftp.sra.ebi.ac.uk/vol1/srr/SRR335/000/SRR3350460				aux/iaa, IAA treated_1				2016-04-20
PRJNA373581	SRP152641	Gene expression analysis of Physcomitrella patens - Spores - 071-A09	PRJNA373581	SRX4364829	ILLUMINA	Illumina HiSeq 2500	BAOAT	PAIRED	OTHER	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2500 sequencing; Physcomitrella patens Gene Atlas Plate 14	JGI-SRA-102435	SAMN09486723	SRS3524360	SRR7495388	SRA734920	3218	Physcomitrella patens		10903332.0	3292806264.0		2018-07-08	2018-07-08	JGI-SRA-102435	1054213567;1018766292;	813604f8c3ae309c5332f17a8402b78d;90cd3aa5fad497dccb2eaeaf12a7cfc2;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR749/008/SRR7495388/SRR7495388_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR749/008/SRR7495388/SRR7495388_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR749/008/SRR7495388/SRR7495388_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR749/008/SRR7495388/SRR7495388_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR749/008/SRR7495388/SRR7495388_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR749/008/SRR7495388/SRR7495388_2.fastq.gz;							1547588216.0	b72940bc50631c620c9331949d2ecc9d	ftp.sra.ebi.ac.uk/vol1/srr/SRR749/008/SRR7495388	fasp.sra.ebi.ac.uk:/vol1/srr/SRR749/008/SRR7495388	ftp.sra.ebi.ac.uk/vol1/srr/SRR749/008/SRR7495388				Gp0176860		Gene expression analysis of Physcomitrella patens - Spores - 071-A09		2018-07-08
PRJNA373582	SRP112105	Gene expression analysis of Physcomitrella patens WT12 - Protonema - 070-H09	PRJNA373582	SRX3006832	ILLUMINA	Illumina HiSeq 2500	BAOAW	PAIRED	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2500 sequencing; Physcomitrella patens WT12 Gene Atlas Plate 14	JGI-SRA-37199	SAMN06314331	SRS2357282	SRR5829497	SRA587118	3218	Physcomitrella patens		8965070.0	2707451140.0		2017-07-16	2017-07-16	JGI-SRA-37199	750906198;778080527;	7e313df91d0773718024ea97772308c4;b33cc7099da4b4e299068d156a9d2be6;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR582/007/SRR5829497/SRR5829497_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR582/007/SRR5829497/SRR5829497_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR582/007/SRR5829497/SRR5829497_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR582/007/SRR5829497/SRR5829497_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR582/007/SRR5829497/SRR5829497_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR582/007/SRR5829497/SRR5829497_2.fastq.gz;							1100329179.0	ceae988d950c0fc582388e0eb4f49191	ftp.sra.ebi.ac.uk/vol1/srr/SRR582/007/SRR5829497	fasp.sra.ebi.ac.uk:/vol1/srr/SRR582/007/SRR5829497	ftp.sra.ebi.ac.uk/vol1/srr/SRR582/007/SRR5829497				Gp0176861		Gene expression analysis of Physcomitrella patens WT12 - Protonema - 070-H09		2017-07-16
PRJNA373583	SRP112119	Gene expression analysis of Physcomitrella patens WT12 - Protonema - 070-I01	PRJNA373583	SRX3006846	ILLUMINA	Illumina HiSeq 2500	BAOAX	PAIRED	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2500 sequencing; Physcomitrella patens WT12 Gene Atlas Plate 14	JGI-SRA-37192	SAMN06314619	SRS2357296	SRR5829483	SRA587118	3218	Physcomitrella patens		13388126.0	4043214052.0		2017-07-16	2017-07-16	JGI-SRA-37192	1063338149;1066444935;	941411f0c1348e85d4e643b053c5808a;07de70ba0d912ad89cef615c3f55adbf;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR582/003/SRR5829483/SRR5829483_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR582/003/SRR5829483/SRR5829483_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR582/003/SRR5829483/SRR5829483_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR582/003/SRR5829483/SRR5829483_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR582/003/SRR5829483/SRR5829483_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR582/003/SRR5829483/SRR5829483_2.fastq.gz;							1531265847.0	6d59917a17433579fd263a1b817df45b	ftp.sra.ebi.ac.uk/vol1/srr/SRR582/003/SRR5829483	fasp.sra.ebi.ac.uk:/vol1/srr/SRR582/003/SRR5829483	ftp.sra.ebi.ac.uk/vol1/srr/SRR582/003/SRR5829483				Gp0176862		Gene expression analysis of Physcomitrella patens WT12 - Protonema - 070-I01		2017-07-16
PRJNA373584	SRP112108	Gene expression analysis of Physcomitrella patens WT12 - Protonema - 070-I02	PRJNA373584	SRX3006835	ILLUMINA	Illumina HiSeq 2500	BAOBA	PAIRED	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2500 sequencing; Physcomitrella patens WT12 Gene Atlas Plate 14	JGI-SRA-37183	SAMN06314396	SRS2357285	SRR5829494	SRA587118	3218	Physcomitrella patens		12232075.0	3694086650.0		2017-07-16	2017-07-16	JGI-SRA-37183	1022086320;1069224428;	4826106ce2d9cf01b25ef803984f553a;83786b49a872a8a94b1a0d28ec200d59;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR582/004/SRR5829494/SRR5829494_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR582/004/SRR5829494/SRR5829494_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR582/004/SRR5829494/SRR5829494_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR582/004/SRR5829494/SRR5829494_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR582/004/SRR5829494/SRR5829494_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR582/004/SRR5829494/SRR5829494_2.fastq.gz;							1502220020.0	d24cb134db625d93d9ece0be77bb32b1	ftp.sra.ebi.ac.uk/vol1/srr/SRR582/004/SRR5829494	fasp.sra.ebi.ac.uk:/vol1/srr/SRR582/004/SRR5829494	ftp.sra.ebi.ac.uk/vol1/srr/SRR582/004/SRR5829494				Gp0176863		Gene expression analysis of Physcomitrella patens WT12 - Protonema - 070-I02		2017-07-16
PRJNA373585	SRP112103	Gene expression analysis of Physcomitrella patens WT12 - Protonema - 070-I03	PRJNA373585	SRX3006830	ILLUMINA	Illumina HiSeq 2500	BAOBH	PAIRED	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2500 sequencing; Physcomitrella patens WT12 Gene Atlas Plate 14	JGI-SRA-37188	SAMN06313552	SRS2357280	SRR5829499	SRA587118	3218	Physcomitrella patens		8944203.0	2701149306.0		2017-07-16	2017-07-16	JGI-SRA-37188	835328585;796818343;	ff25f88d7354aa0179eca9487fe3b4b6;12446a0fa735d67e191277997d8bed4a;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR582/009/SRR5829499/SRR5829499_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR582/009/SRR5829499/SRR5829499_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR582/009/SRR5829499/SRR5829499_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR582/009/SRR5829499/SRR5829499_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR582/009/SRR5829499/SRR5829499_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR582/009/SRR5829499/SRR5829499_2.fastq.gz;							1184508441.0	851ac56d21ad51a21b7016746b2aac0d	ftp.sra.ebi.ac.uk/vol1/srr/SRR582/009/SRR5829499	fasp.sra.ebi.ac.uk:/vol1/srr/SRR582/009/SRR5829499	ftp.sra.ebi.ac.uk/vol1/srr/SRR582/009/SRR5829499				Gp0176864		Gene expression analysis of Physcomitrella patens WT12 - Protonema - 070-I03		2017-07-16
PRJNA373586	SRP112116	Gene expression analysis of Physcomitrella patens WT12 - Protonema - 070-I04	PRJNA373586	SRX3006843	ILLUMINA	Illumina HiSeq 2500	BAOBP	PAIRED	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2500 sequencing; Physcomitrella patens WT12 Gene Atlas Plate 14	JGI-SRA-37193	SAMN06314377	SRS2357293	SRR5829486	SRA587118	3218	Physcomitrella patens		9069371.0	2738950042.0		2017-07-16	2017-07-16	JGI-SRA-37193	759938814;772169977;	aefa6779c63bf346e689879cea526f12;5e786b4398e50bed089d6286afc63819;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR582/006/SRR5829486/SRR5829486_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR582/006/SRR5829486/SRR5829486_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR582/006/SRR5829486/SRR5829486_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR582/006/SRR5829486/SRR5829486_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR582/006/SRR5829486/SRR5829486_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR582/006/SRR5829486/SRR5829486_2.fastq.gz;							1098412047.0	dca7b9bd2d46c15c99ae9fe27ba0c2b5	ftp.sra.ebi.ac.uk/vol1/srr/SRR582/006/SRR5829486	fasp.sra.ebi.ac.uk:/vol1/srr/SRR582/006/SRR5829486	ftp.sra.ebi.ac.uk/vol1/srr/SRR582/006/SRR5829486				Gp0176865		Gene expression analysis of Physcomitrella patens WT12 - Protonema - 070-I04		2017-07-16
PRJNA373587	SRP112104	Gene expression analysis of Physcomitrella patens WT12 - Protonema - 070-I05	PRJNA373587	SRX3006831	ILLUMINA	Illumina HiSeq 2500	BAOBS	PAIRED	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2500 sequencing; Physcomitrella patens WT12 Gene Atlas Plate 14	JGI-SRA-37189	SAMN06314276	SRS2357281	SRR5829498	SRA587118	3218	Physcomitrella patens		12914554.0	3900195308.0		2017-07-16	2017-07-16	JGI-SRA-37189	1046950896;1086937457;	6d3f23ca1c4b76e1236af6bed9a849b2;5dedf1f11b8edb9ea642be61ce3de64d;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR582/008/SRR5829498/SRR5829498_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR582/008/SRR5829498/SRR5829498_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR582/008/SRR5829498/SRR5829498_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR582/008/SRR5829498/SRR5829498_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR582/008/SRR5829498/SRR5829498_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR582/008/SRR5829498/SRR5829498_2.fastq.gz;							1522777697.0	547b676334258a694b8ff13b65edc566	ftp.sra.ebi.ac.uk/vol1/srr/SRR582/008/SRR5829498	fasp.sra.ebi.ac.uk:/vol1/srr/SRR582/008/SRR5829498	ftp.sra.ebi.ac.uk/vol1/srr/SRR582/008/SRR5829498				Gp0176866		Gene expression analysis of Physcomitrella patens WT12 - Protonema - 070-I05		2017-07-16
PRJNA373588	SRP112115	Gene expression analysis of Physcomitrella patens WT12 - Protonema - 070-I06	PRJNA373588	SRX3006842	ILLUMINA	Illumina HiSeq 2500	BAOBN	PAIRED	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2500 sequencing; Physcomitrella patens WT12 Gene Atlas Plate 14	JGI-SRA-37191	SAMN06314519	SRS2357292	SRR5829487	SRA587118	3218	Physcomitrella patens		12768068.0	3855956536.0		2017-07-16	2017-07-16	JGI-SRA-37191	1093103825;1146093737;	abd11974c31cb20f9179c57627faefa3;4d66298733e621e4f38e9bfebe52d612;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR582/007/SRR5829487/SRR5829487_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR582/007/SRR5829487/SRR5829487_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR582/007/SRR5829487/SRR5829487_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR582/007/SRR5829487/SRR5829487_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR582/007/SRR5829487/SRR5829487_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR582/007/SRR5829487/SRR5829487_2.fastq.gz;							1619798574.0	7c990c4c6f15f05964d70df403024536	ftp.sra.ebi.ac.uk/vol1/srr/SRR582/007/SRR5829487	fasp.sra.ebi.ac.uk:/vol1/srr/SRR582/007/SRR5829487	ftp.sra.ebi.ac.uk/vol1/srr/SRR582/007/SRR5829487				Gp0176867		Gene expression analysis of Physcomitrella patens WT12 - Protonema - 070-I06		2017-07-16
PRJNA373589	SRP112110	Gene expression analysis of Physcomitrella patens WT12 - Protonema - 070-I07	PRJNA373589	SRX3006837	ILLUMINA	Illumina HiSeq 2500	BAOBT	PAIRED	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2500 sequencing; Physcomitrella patens WT12 Gene Atlas Plate 14	JGI-SRA-37196	SAMN06314575	SRS2357287	SRR5829492	SRA587118	3218	Physcomitrella patens		11924900.0	3601319800.0		2017-07-16	2017-07-16	JGI-SRA-37196	975858906;1006930941;	d326ffbedb3351ee21f907f5c1263f3d;0c3ac85b1fd3f351b45829ef0aac70ac;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR582/002/SRR5829492/SRR5829492_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR582/002/SRR5829492/SRR5829492_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR582/002/SRR5829492/SRR5829492_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR582/002/SRR5829492/SRR5829492_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR582/002/SRR5829492/SRR5829492_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR582/002/SRR5829492/SRR5829492_2.fastq.gz;							1422579891.0	ac65ab5c182f6dcf7bb6a1b050205d45	ftp.sra.ebi.ac.uk/vol1/srr/SRR582/002/SRR5829492	fasp.sra.ebi.ac.uk:/vol1/srr/SRR582/002/SRR5829492	ftp.sra.ebi.ac.uk/vol1/srr/SRR582/002/SRR5829492				Gp0176868		Gene expression analysis of Physcomitrella patens WT12 - Protonema - 070-I07		2017-07-16
PRJNA373590	SRP112111	Gene expression analysis of Physcomitrella patens WT12 - Protonema - 070-I09	PRJNA373590	SRX3006838	ILLUMINA	Illumina HiSeq 2500	BAOBG	PAIRED	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2500 sequencing; Physcomitrella patens WT12 Gene Atlas Plate 14	JGI-SRA-37186	SAMN06314268	SRS2357288	SRR5829491	SRA587118	3218	Physcomitrella patens		12953787.0	3912043674.0		2017-07-16	2017-07-16	JGI-SRA-37186	1239614854;1223859011;	b7c2145ecbd6212dcc2d041cf8a5d83f;e4504f77bc07b3e29a501151554280a3;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR582/001/SRR5829491/SRR5829491_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR582/001/SRR5829491/SRR5829491_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR582/001/SRR5829491/SRR5829491_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR582/001/SRR5829491/SRR5829491_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR582/001/SRR5829491/SRR5829491_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR582/001/SRR5829491/SRR5829491_2.fastq.gz;							1797185460.0	24c89ea4b53c7b53b6537c95b28493c6	ftp.sra.ebi.ac.uk/vol1/srr/SRR582/001/SRR5829491	fasp.sra.ebi.ac.uk:/vol1/srr/SRR582/001/SRR5829491	ftp.sra.ebi.ac.uk/vol1/srr/SRR582/001/SRR5829491				Gp0176869		Gene expression analysis of Physcomitrella patens WT12 - Protonema - 070-I09		2017-07-16
PRJNA373591	SRP112118	Gene expression analysis of Physcomitrella patens WT12 - Protonema - 071-A01	PRJNA373591	SRX3006845	ILLUMINA	Illumina HiSeq 2500	BAOBO	PAIRED	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2500 sequencing; Physcomitrella patens WT12 Gene Atlas Plate 14	JGI-SRA-37190	SAMN06314372	SRS2357295	SRR5829484	SRA587118	3218	Physcomitrella patens		16024697.0	4839458494.0		2017-07-16	2017-07-16	JGI-SRA-37190	1280409339;1276267215;	cae7e12258fca131979606fa11b3216b;84d7cbeba3f3d93489e000846e03e26c;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR582/004/SRR5829484/SRR5829484_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR582/004/SRR5829484/SRR5829484_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR582/004/SRR5829484/SRR5829484_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR582/004/SRR5829484/SRR5829484_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR582/004/SRR5829484/SRR5829484_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR582/004/SRR5829484/SRR5829484_2.fastq.gz;							1814013227.0	9125d31a607d61dc4d3e6ac4e2793d96	ftp.sra.ebi.ac.uk/vol1/srr/SRR582/004/SRR5829484	fasp.sra.ebi.ac.uk:/vol1/srr/SRR582/004/SRR5829484	ftp.sra.ebi.ac.uk/vol1/srr/SRR582/004/SRR5829484				Gp0176870		Gene expression analysis of Physcomitrella patens WT12 - Protonema - 071-A01		2017-07-16
PRJNA373592	SRP112107	Gene expression analysis of Physcomitrella patens WT12 - Protonema - 071-A02	PRJNA373592	SRX3006834	ILLUMINA	Illumina HiSeq 2500	BAOBU	PAIRED	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2500 sequencing; Physcomitrella patens WT12 Gene Atlas Plate 14	JGI-SRA-37195	SAMN06314248	SRS2357284	SRR5829495	SRA587118	3218	Physcomitrella patens		13479113.0	4070692126.0		2017-07-16	2017-07-16	JGI-SRA-37195	1104949053;1141185925;	732b202fe717abb95dfc7a15b3ddf4c8;597c7dd1f3a0ffc0bc5d29845c21ead5;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR582/005/SRR5829495/SRR5829495_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR582/005/SRR5829495/SRR5829495_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR582/005/SRR5829495/SRR5829495_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR582/005/SRR5829495/SRR5829495_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR582/005/SRR5829495/SRR5829495_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR582/005/SRR5829495/SRR5829495_2.fastq.gz;							1609526740.0	d7a98e226f3b38603401435e09a1f332	ftp.sra.ebi.ac.uk/vol1/srr/SRR582/005/SRR5829495	fasp.sra.ebi.ac.uk:/vol1/srr/SRR582/005/SRR5829495	ftp.sra.ebi.ac.uk/vol1/srr/SRR582/005/SRR5829495				Gp0176871		Gene expression analysis of Physcomitrella patens WT12 - Protonema - 071-A02		2017-07-16
PRJNA373593	SRP112109	Gene expression analysis of Physcomitrella patens WT12 - Protonema - 071-A03	PRJNA373593	SRX3006836	ILLUMINA	Illumina HiSeq 2500	BAOBW	PAIRED	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2500 sequencing; Physcomitrella patens WT12 Gene Atlas Plate 14	JGI-SRA-37197	SAMN06314455	SRS2357286	SRR5829493	SRA587118	3218	Physcomitrella patens		11491561.0	3470451422.0		2017-07-16	2017-07-16	JGI-SRA-37197	971890391;977363923;	3b7d0c7033b09faf6c0bed48d2153926;ba73a08766519a6dbbab41afdf5397ad;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR582/003/SRR5829493/SRR5829493_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR582/003/SRR5829493/SRR5829493_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR582/003/SRR5829493/SRR5829493_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR582/003/SRR5829493/SRR5829493_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR582/003/SRR5829493/SRR5829493_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR582/003/SRR5829493/SRR5829493_2.fastq.gz;							1400107741.0	9123e4b1f679e00ff874f13104617474	ftp.sra.ebi.ac.uk/vol1/srr/SRR582/003/SRR5829493	fasp.sra.ebi.ac.uk:/vol1/srr/SRR582/003/SRR5829493	ftp.sra.ebi.ac.uk/vol1/srr/SRR582/003/SRR5829493				Gp0176872		Gene expression analysis of Physcomitrella patens WT12 - Protonema - 071-A03		2017-07-16
PRJNA373594	SRP112112	Gene expression analysis of Physcomitrella patens WT12 - Protonema - 071-A04	PRJNA373594	SRX3006839	ILLUMINA	Illumina HiSeq 2500	BAOAY	PAIRED	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2500 sequencing; Physcomitrella patens WT12 Gene Atlas Plate 14	JGI-SRA-37187	SAMN06314277	SRS2357289	SRR5829490	SRA587118	3218	Physcomitrella patens		12876055.0	3888568610.0		2017-07-16	2017-07-16	JGI-SRA-37187	1091942833;1121772641;	77d0571a88fe60e6d3569bdcd1a2a1de;3720ff6afbad5a473d6fd4f1758feb76;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR582/000/SRR5829490/SRR5829490_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR582/000/SRR5829490/SRR5829490_2.fastq.gz;	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR582/000/SRR5829490/SRR5829490_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR582/000/SRR5829490/SRR5829490_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR582/000/SRR5829490/SRR5829490_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR582/000/SRR5829490/SRR5829490_2.fastq.gz;							1594562289.0	1d5e2c348e5b76eeb93c03037214a6c6	ftp.sra.ebi.ac.uk/vol1/srr/SRR582/000/SRR5829490	fasp.sra.ebi.ac.uk:/vol1/srr/SRR582/000/SRR5829490	ftp.sra.ebi.ac.uk/vol1/srr/SRR582/000/SRR5829490				Gp0176873		Gene expression analysis of Physcomitrella patens WT12 - Protonema - 071-A04		2017-07-16
